StudentID,Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance
3664,2,51,No,4,0,Poor
3665,2,59,Yes,5,6,Poor
3666,4,62,Yes,8,7,Poor
3667,1,69,No,8,6,Poor
3668,4,69,Yes,7,2,Average
3669,2,77,No,7,5,Average
3670,5,97,Yes,5,3,Good
3671,3,69,Yes,4,4,Poor
3672,8,80,No,8,2,Good
3673,4,69,No,9,4,Average
3674,1,96,No,7,5,Good
3675,1,97,Yes,8,7,Good
3676,3,75,No,4,5,Average
3677,9,88,Yes,6,8,Good
3678,7,73,No,4,9,Average
3679,2,55,Yes,8,9,Poor
3680,9,63,No,8,9,Average
3681,2,53,Yes,5,9,Poor
3682,3,65,No,8,3,Poor
3683,2,47,Yes,7,1,Poor
3684,3,53,Yes,9,8,Poor
3685,6,70,Yes,5,2,Average
3686,9,41,Yes,8,6,Poor
3687,9,87,No,4,3,Distinction
3688,7,43,Yes,8,0,Poor
3689,3,40,No,4,7,Poor
3690,4,94,Yes,4,3,Good
3691,6,59,No,8,5,Poor
3692,5,98,Yes,4,6,Distinction
3693,2,53,Yes,9,7,Poor
3694,6,79,No,6,9,Average
3695,3,64,No,5,1,Poor
3696,8,99,Yes,8,8,Distinction
3697,2,64,No,6,9,Poor
3698,1,42,No,4,2,Poor
3699,9,44,No,4,0,Poor
3700,3,77,Yes,5,1,Average
3701,1,93,No,6,7,Average
3702,7,65,Yes,6,9,Average
3703,5,79,No,8,5,Average
3704,5,77,No,4,0,Average
3705,1,77,Yes,7,8,Average
3706,9,43,No,8,6,Poor
3707,7,46,No,8,9,Poor
3708,8,69,No,8,2,Average
3709,9,69,No,5,6,Average
3710,6,95,No,5,5,Good
3711,5,58,No,8,2,Poor
3712,6,78,No,9,7,Average
3713,2,74,Yes,7,0,Average
3714,4,79,Yes,6,4,Average
3715,3,72,Yes,6,7,Average
3716,7,72,Yes,4,2,Average
3717,9,53,Yes,6,9,Poor
3718,5,77,No,6,5,Average
3719,6,49,Yes,7,9,Poor
3720,2,96,Yes,6,1,Good
3721,3,67,No,7,8,Poor
3722,3,53,Yes,5,1,Poor
3723,9,75,No,7,4,Good
3724,7,77,No,5,2,Average
3725,8,55,Yes,7,9,Average
3726,9,99,Yes,8,8,Distinction
3727,6,60,No,9,8,Poor
3728,4,67,No,5,6,Poor
3729,1,72,Yes,5,9,Poor
3730,8,45,No,6,4,Poor
3731,7,80,Yes,5,8,Good
3732,2,54,Yes,7,6,Poor
3733,8,83,Yes,8,1,Good
3734,5,42,Yes,8,9,Poor
3735,7,82,No,6,0,Good
3736,4,86,No,7,9,Average
3737,5,74,Yes,7,9,Average
3738,8,53,Yes,4,3,Poor
3739,1,41,No,5,9,Poor
3740,1,68,No,6,7,Poor
3741,4,43,No,8,5,Poor
3742,3,65,No,9,1,Poor
3743,2,90,No,4,4,Average
3744,3,51,Yes,7,8,Poor
3745,1,41,Yes,5,5,Poor
3746,1,56,Yes,8,5,Poor
3747,6,74,Yes,4,6,Average
3748,5,49,No,7,4,Poor
3749,8,87,No,8,2,Good
3750,2,61,Yes,8,2,Poor
3751,4,80,Yes,7,4,Average
3752,8,82,No,7,3,Good
3753,6,60,Yes,6,4,Poor
3754,1,54,Yes,8,8,Poor
3755,4,74,No,7,4,Average
3756,1,87,No,9,3,Average
3757,2,60,No,9,3,Poor
3758,5,60,Yes,4,0,Poor
3759,8,60,No,5,9,Average
3760,8,99,No,9,3,Distinction
3761,3,83,Yes,6,3,Average
3762,4,71,No,7,8,Average
3763,6,94,Yes,5,3,Good
3764,3,44,Yes,6,6,Poor
3765,2,78,Yes,8,0,Average
3766,6,48,Yes,5,6,Poor
3767,5,92,No,9,1,Good
3768,5,57,Yes,6,7,Poor
3769,5,60,No,7,0,Poor
3770,5,47,No,7,9,Poor
3771,3,83,No,6,2,Average
3772,7,91,No,8,7,Good
3773,6,73,No,9,9,Average
3774,4,49,Yes,6,7,Poor
3775,2,90,No,4,4,Average
3776,9,80,Yes,6,4,Good
3777,1,96,Yes,6,7,Average
3778,4,63,Yes,9,9,Poor
3779,1,79,No,7,4,Average
3780,6,63,No,8,8,Average
3781,4,95,No,6,0,Good
3782,5,71,No,5,4,Average
3783,5,95,Yes,7,2,Good
3784,9,72,No,7,2,Average
3785,1,77,No,6,1,Poor
3786,2,83,Yes,9,2,Average
3787,6,96,Yes,5,6,Good
3788,5,95,Yes,6,7,Good
3789,7,90,Yes,5,7,Good
3790,3,98,Yes,7,7,Good
3791,3,88,Yes,5,0,Good
3792,2,73,Yes,6,6,Poor
3793,3,50,No,4,1,Poor
3794,1,70,No,4,9,Poor
3795,5,57,Yes,5,3,Poor
3796,5,62,Yes,9,4,Poor
3797,7,99,No,6,0,Distinction
3798,4,61,Yes,8,3,Poor
3799,3,82,Yes,4,3,Average
3800,1,57,Yes,7,8,Poor
3801,8,79,Yes,6,8,Good
3802,3,86,Yes,6,9,Average
3803,2,80,No,4,0,Average
3804,4,86,Yes,8,7,Good
3805,3,78,Yes,7,3,Average
3806,1,59,Yes,8,3,Poor
3807,3,52,No,7,4,Poor
3808,2,84,No,4,1,Average
3809,8,40,Yes,6,0,Poor
3810,6,91,Yes,7,4,Good
3811,9,43,Yes,6,6,Poor
3812,8,63,Yes,5,9,Average
3813,3,75,No,5,8,Average
3814,5,75,No,4,1,Average
3815,7,84,Yes,4,7,Good
3816,5,41,Yes,9,6,Poor
3817,8,67,No,4,1,Average
3818,5,65,No,5,4,Average
3819,1,62,Yes,7,6,Poor
3820,5,54,Yes,8,2,Poor
3821,4,75,Yes,4,1,Average
3822,6,66,No,8,5,Average
3823,3,45,No,8,9,Poor
3824,5,74,No,5,5,Average
3825,2,78,No,9,3,Average
3826,6,77,Yes,7,0,Average
3827,6,74,No,5,4,Average
3828,5,75,No,4,0,Average
3829,6,49,No,5,7,Poor
3830,7,69,Yes,5,1,Average
3831,5,92,No,5,8,Good
3832,1,80,No,4,8,Average
3833,8,77,No,4,2,Average
3834,4,68,Yes,5,5,Average
3835,9,91,No,5,8,Distinction
3836,6,98,Yes,8,6,Distinction
3837,1,82,Yes,7,3,Average
3838,3,78,No,8,2,Average
3839,3,89,Yes,9,1,Good
3840,4,43,No,7,9,Poor
3841,6,44,Yes,9,9,Poor
3842,7,43,Yes,7,0,Poor
3843,4,75,No,5,9,Average
3844,6,98,No,8,0,Distinction
3845,1,84,Yes,7,3,Average
3846,8,55,Yes,9,3,Average
3847,7,64,Yes,7,8,Average
3848,9,53,Yes,4,9,Average
3849,3,50,No,7,0,Poor
3850,2,68,Yes,5,3,Poor
3851,1,73,Yes,6,2,Poor
3852,3,61,No,4,8,Poor
3853,5,53,Yes,6,4,Poor
3854,2,95,No,5,8,Good
3855,3,63,No,6,9,Poor
3856,4,98,No,7,5,Good
3857,7,78,Yes,6,8,Good
3858,3,65,No,8,0,Poor
3859,9,82,No,5,3,Good
3860,8,75,No,8,3,Good
3861,4,78,Yes,6,9,Average
3862,1,55,Yes,8,9,Poor
3863,1,97,Yes,4,5,Good
3864,1,77,Yes,6,9,Average
3865,1,98,No,9,0,Good
3866,8,71,No,8,9,Average
3867,3,45,No,7,4,Poor
3868,6,73,Yes,6,2,Average
3869,3,95,No,9,0,Good
3870,5,47,Yes,4,5,Poor
3871,7,69,Yes,7,2,Average
3872,2,66,Yes,6,3,Poor
3873,6,46,No,7,8,Poor
3874,6,66,No,6,1,Average
3875,3,64,Yes,6,0,Poor
3876,6,95,No,5,9,Distinction
3877,5,85,Yes,8,5,Good
3878,2,80,No,6,0,Average
3879,9,54,Yes,4,0,Average
3880,8,64,Yes,9,6,Average
3881,3,61,Yes,8,1,Poor
3882,8,57,No,5,3,Poor
3883,9,51,No,8,3,Poor
3884,3,62,No,8,1,Poor
3885,3,90,No,6,5,Good
3886,2,84,No,4,9,Average
3887,8,78,Yes,6,1,Good
3888,1,64,No,4,7,Poor
3889,8,49,Yes,4,3,Poor
3890,7,69,No,7,0,Average
3891,7,49,No,6,6,Poor
3892,3,73,No,5,5,Average
3893,1,85,Yes,9,5,Average
3894,4,52,No,8,2,Poor
3895,9,93,Yes,7,9,Distinction
3896,5,68,No,5,6,Average
3897,1,77,Yes,9,5,Average
3898,5,80,Yes,9,9,Good
3899,8,84,Yes,6,9,Good
3900,8,48,Yes,4,8,Poor
3901,5,52,No,6,2,Poor
3902,9,76,No,9,2,Good
3903,1,53,Yes,6,3,Poor
3904,4,76,No,7,2,Average
3905,3,48,Yes,5,3,Poor
3906,2,47,No,9,5,Poor
3907,8,78,No,7,0,Good
3908,7,79,No,5,1,Average
3909,9,93,Yes,7,9,Distinction
3910,2,42,No,8,5,Poor
3911,4,94,Yes,4,5,Good
3912,6,95,No,4,0,Good
3913,3,86,Yes,4,5,Average
3914,8,79,No,8,8,Good
3915,3,72,Yes,9,7,Average
3916,2,71,Yes,9,9,Average
3917,3,46,Yes,8,4,Poor
3918,6,58,No,4,3,Poor
3919,2,73,Yes,4,5,Poor
3920,8,53,No,5,4,Poor
3921,1,89,Yes,5,5,Average
3922,7,86,Yes,6,9,Good
3923,2,85,Yes,7,2,Average
3924,6,95,No,5,6,Good
3925,2,96,No,5,7,Good
3926,2,58,No,5,4,Poor
3927,8,90,No,5,4,Good
3928,2,93,No,8,3,Average
3929,7,98,No,6,9,Distinction
3930,3,65,No,5,4,Poor
3931,8,56,Yes,9,9,Average
3932,7,93,Yes,7,7,Distinction
3933,8,67,No,5,4,Average
3934,7,58,No,8,8,Poor
3935,6,66,No,9,0,Average
3936,7,87,No,4,6,Good
3937,5,91,No,4,4,Good
3938,7,96,Yes,6,3,Good
3939,1,58,No,4,2,Poor
3940,1,72,No,5,9,Poor
3941,9,90,No,8,6,Distinction
3942,5,46,Yes,6,1,Poor
3943,5,68,Yes,9,4,Average
3944,3,94,Yes,5,1,Good
3945,5,82,Yes,4,6,Average
3946,3,44,No,7,5,Poor
3947,9,69,Yes,5,9,Average
3948,9,88,Yes,7,6,Distinction
3949,6,82,Yes,9,8,Good
3950,1,95,Yes,7,1,Average
3951,7,97,Yes,9,8,Distinction
3952,7,47,No,6,6,Poor
3953,4,81,Yes,8,1,Average
3954,8,51,Yes,4,9,Poor
3955,6,81,Yes,4,1,Average
3956,4,52,No,5,3,Poor
3957,4,65,No,4,1,Poor
3958,2,57,No,6,0,Poor
3959,2,81,No,4,5,Average
3960,4,90,No,5,9,Good
3961,5,91,No,4,4,Good
3962,8,88,No,8,2,Good
3963,6,59,No,9,0,Poor
3964,4,55,Yes,7,8,Poor
3965,7,76,Yes,7,7,Average
3966,8,42,No,9,5,Poor
3967,2,66,Yes,7,5,Poor
3968,7,54,No,8,3,Poor
3969,2,97,Yes,6,1,Good
3970,2,73,Yes,5,3,Average
3971,8,84,No,8,1,Good
3972,2,61,Yes,5,6,Poor
3973,9,79,No,6,8,Good
3974,1,62,No,8,1,Poor
3975,9,98,Yes,4,8,Distinction
3976,1,88,No,6,8,Average
3977,2,43,Yes,7,7,Poor
3978,6,90,Yes,8,0,Good
3979,6,93,No,6,4,Good
3980,1,96,No,6,9,Good
3981,7,80,No,8,3,Good
3982,8,62,No,7,6,Average
3983,2,86,No,9,7,Average
3984,8,99,Yes,7,9,Distinction
3985,9,48,No,6,7,Poor
3986,6,63,Yes,5,1,Poor
3987,5,60,No,9,2,Poor
3988,9,80,Yes,9,9,Good
3989,9,85,Yes,6,9,Good
3990,1,94,Yes,8,6,Good
3991,3,92,Yes,8,3,Good
3992,9,55,Yes,8,5,Average
3993,2,95,No,7,7,Good
3994,4,94,Yes,4,7,Good
3995,4,64,No,8,6,Poor
3996,2,65,Yes,8,1,Poor
3997,3,88,No,9,1,Average
3998,3,84,Yes,5,2,Average
3999,1,48,Yes,5,3,Poor
4000,6,54,No,6,0,Poor
4001,8,78,No,6,4,Good
4002,3,72,Yes,6,6,Average
4003,5,40,Yes,8,9,Poor
4004,1,44,No,5,4,Poor
4005,7,95,Yes,6,6,Distinction
4006,1,48,Yes,5,4,Poor
4007,9,83,No,8,9,Good
4008,8,45,Yes,9,7,Poor
4009,7,67,Yes,8,6,Average
4010,7,84,No,6,0,Good
4011,5,65,Yes,8,0,Average
4012,5,67,No,8,4,Average
4013,5,79,No,5,1,Average
4014,1,54,Yes,4,8,Poor
4015,8,45,Yes,7,1,Poor
4016,1,66,No,6,8,Poor
4017,4,77,No,4,9,Average
4018,9,43,Yes,9,1,Poor
4019,9,50,No,6,3,Poor
4020,5,60,Yes,4,2,Poor
4021,4,69,No,8,5,Average
4022,3,57,No,6,3,Poor
4023,3,74,No,4,8,Average
4024,5,42,Yes,7,8,Poor
4025,1,51,No,8,9,Poor
4026,5,66,No,6,8,Average
4027,6,92,No,9,2,Good
4028,7,69,No,9,2,Average
4029,9,60,Yes,6,3,Average
4030,3,77,No,4,8,Average
4031,2,60,Yes,6,5,Poor
4032,3,99,No,8,8,Good
4033,9,77,No,5,7,Good
4034,7,79,Yes,9,6,Good
4035,9,54,Yes,4,4,Poor
4036,2,57,No,7,8,Poor
4037,5,91,No,6,3,Good
4038,4,68,No,8,3,Average
4039,2,87,Yes,6,7,Average
4040,9,77,No,7,3,Good
4041,9,99,Yes,8,6,Distinction
4042,6,60,No,7,3,Poor
4043,6,56,Yes,8,0,Poor
4044,8,80,Yes,5,9,Good
4045,6,90,Yes,9,8,Good
4046,1,57,No,8,3,Poor
4047,4,96,No,7,2,Good
4048,7,94,Yes,4,2,Distinction
4049,2,76,Yes,9,8,Average
4050,9,99,Yes,5,7,Distinction
4051,8,77,No,6,9,Average
4052,8,51,No,5,6,Poor
4053,7,50,No,5,6,Poor
4054,4,87,Yes,6,3,Good
4055,2,91,No,8,2,Good
4056,3,88,No,5,3,Average
4057,6,59,No,9,5,Poor
4058,5,48,Yes,5,3,Poor
4059,8,40,No,4,3,Poor
4060,6,97,No,9,1,Distinction
4061,6,42,No,4,6,Poor
4062,1,60,No,9,5,Poor
4063,4,62,No,7,1,Poor
4064,5,48,Yes,6,4,Poor
4065,3,93,Yes,9,5,Good
4066,9,58,Yes,9,4,Average
4067,1,84,Yes,8,3,Average
4068,6,94,No,8,8,Distinction
4069,6,85,No,7,2,Good
4070,5,91,Yes,8,1,Good
4071,5,58,Yes,8,8,Poor
4072,5,62,Yes,4,7,Poor
4073,6,66,No,8,8,Average
4074,8,66,No,8,9,Average
4075,2,78,No,7,2,Average
4076,6,75,Yes,7,0,Average
4077,1,51,Yes,5,0,Poor
4078,4,94,Yes,8,2,Good
4079,3,66,No,8,3,Poor
4080,9,85,No,9,1,Good
4081,3,73,Yes,8,7,Average
4082,6,72,Yes,4,2,Average
4083,1,67,No,9,3,Poor
4084,6,70,No,8,5,Average
4085,4,71,Yes,4,9,Average
4086,8,89,Yes,5,5,Good
4087,9,59,No,9,1,Average
4088,4,79,Yes,6,5,Average
4089,6,74,Yes,8,3,Average
4090,1,70,No,9,4,Poor
4091,4,97,Yes,7,6,Good
4092,7,70,No,9,6,Average
4093,1,77,Yes,7,5,Average
4094,8,61,No,8,9,Average
4095,6,84,Yes,4,5,Good
4096,5,80,Yes,7,5,Average
4097,9,48,Yes,9,3,Poor
4098,2,91,No,9,2,Good
4099,5,48,Yes,7,0,Poor
4100,6,54,Yes,5,2,Poor
4101,7,52,No,5,2,Poor
4102,5,61,Yes,5,8,Poor
4103,9,55,No,7,2,Poor
4104,1,71,No,7,7,Poor
4105,7,41,No,9,7,Poor
4106,7,65,Yes,8,2,Average
4107,4,53,No,8,9,Poor
4108,9,98,Yes,4,9,Distinction
4109,5,77,No,7,5,Average
4110,4,73,Yes,8,7,Average
4111,7,47,No,8,7,Poor
4112,4,75,No,5,9,Average
4113,3,60,Yes,5,9,Poor
4114,9,95,No,5,8,Distinction
4115,8,85,Yes,6,8,Good
4116,1,82,No,8,7,Average
4117,7,95,Yes,5,6,Distinction
4118,9,67,No,5,9,Average
4119,8,85,No,7,2,Good
4120,8,83,Yes,9,6,Good
4121,6,87,No,5,3,Good
4122,4,45,Yes,7,1,Poor
4123,8,59,Yes,4,7,Average
4124,3,70,No,5,1,Poor
4125,9,72,No,9,0,Average
4126,2,83,No,7,4,Average
4127,2,46,Yes,9,9,Poor
4128,7,47,Yes,5,8,Poor
4129,4,48,No,4,4,Poor
4130,8,41,Yes,5,1,Poor
4131,9,56,No,7,9,Average
4132,7,91,No,4,3,Good
4133,5,84,No,4,7,Average
4134,8,76,Yes,4,6,Good
4135,4,81,Yes,6,4,Average
4136,2,83,No,7,3,Average
4137,6,56,Yes,6,4,Poor
4138,9,92,No,9,6,Distinction
4139,1,77,No,4,4,Poor
4140,7,74,Yes,6,7,Average
4141,9,99,No,5,6,Distinction
4142,9,86,No,6,6,Good
4143,3,78,No,8,8,Average
4144,5,69,No,9,7,Average
4145,8,45,No,4,7,Poor
4146,8,43,Yes,4,5,Poor
4147,4,90,Yes,9,6,Good
4148,1,76,No,9,7,Average
4149,1,74,Yes,7,4,Average
4150,4,97,No,5,9,Good
4151,6,96,No,9,1,Good
4152,8,48,No,9,6,Poor
4153,6,45,No,7,9,Poor
4154,9,52,Yes,9,2,Average
4155,9,98,Yes,6,9,Distinction
4156,2,61,No,8,7,Poor
4157,1,67,Yes,8,5,Poor
4158,2,69,No,8,3,Poor
4159,5,91,Yes,9,1,Good
4160,4,75,No,8,6,Average
4161,4,41,No,5,0,Poor
4162,9,97,No,6,6,Distinction
4163,8,75,Yes,8,9,Good
4164,6,47,Yes,4,9,Poor
4165,1,84,No,9,6,Average
4166,2,81,Yes,6,9,Average
4167,6,89,Yes,5,2,Good
4168,2,48,Yes,8,3,Poor
4169,5,40,Yes,5,3,Poor
4170,5,52,Yes,9,3,Poor
4171,6,89,Yes,8,8,Good
4172,6,54,Yes,4,5,Poor
4173,6,71,Yes,6,9,Average
4174,2,73,Yes,4,8,Poor
4175,3,82,Yes,8,3,Average
4176,6,70,Yes,7,6,Average
4177,8,53,Yes,6,9,Average
4178,1,93,Yes,5,8,Average
4179,1,86,No,8,9,Average
4180,2,53,No,4,2,Poor
4181,6,87,Yes,9,2,Good
4182,9,94,Yes,7,5,Distinction
4183,4,68,Yes,9,7,Average
4184,3,86,No,8,0,Average
4185,8,58,No,5,3,Average
4186,9,66,Yes,4,7,Average
4187,5,48,Yes,6,5,Poor
4188,9,76,Yes,7,1,Good
4189,2,76,Yes,8,7,Average
4190,3,82,Yes,8,0,Average
4191,7,67,No,8,0,Average
4192,7,91,Yes,8,6,Distinction
4193,6,96,No,4,9,Good
4194,6,63,Yes,6,2,Poor
4195,2,67,Yes,5,7,Poor
4196,6,75,No,7,8,Average
4197,4,91,No,8,7,Good
4198,3,57,Yes,9,0,Poor
4199,2,64,No,8,0,Poor
4200,1,74,Yes,6,5,Poor
4201,5,43,No,6,0,Poor
4202,2,53,No,4,7,Poor
4203,2,78,Yes,4,5,Average
4204,7,65,Yes,9,4,Average
4205,8,47,No,9,5,Poor
4206,8,63,Yes,4,3,Average
4207,4,55,No,7,0,Poor
4208,1,59,No,9,6,Poor
4209,7,54,Yes,4,9,Poor
4210,1,46,No,8,8,Poor
4211,4,97,Yes,4,3,Good
4212,8,56,Yes,7,3,Average
4213,2,61,No,4,8,Poor
4214,6,61,Yes,4,3,Average
4215,6,93,No,8,9,Good
4216,9,51,No,9,3,Average
4217,5,57,Yes,8,7,Poor
4218,4,95,Yes,8,3,Good
4219,5,85,No,4,8,Good
4220,5,86,Yes,8,7,Good
4221,8,54,No,6,4,Poor
4222,8,76,No,5,8,Good
4223,2,55,No,5,7,Poor
4224,7,44,No,8,9,Poor
4225,8,41,No,9,3,Poor
4226,6,91,Yes,7,3,Good
4227,5,67,No,8,0,Average
4228,9,96,No,9,3,Distinction
4229,3,80,No,8,7,Average
4230,4,93,No,4,4,Good
4231,9,66,No,9,5,Average
4232,6,70,No,7,3,Average
4233,8,80,Yes,8,4,Good
4234,7,75,Yes,6,9,Average
4235,2,86,No,9,7,Average
4236,3,82,No,5,8,Average
4237,1,40,No,9,2,Poor
4238,9,89,Yes,6,9,Distinction
4239,7,68,No,6,3,Average
4240,1,40,No,6,0,Poor
4241,3,47,No,7,4,Poor
4242,4,96,No,7,3,Good
4243,4,55,No,9,5,Poor
4244,5,97,No,7,5,Good
4245,3,67,Yes,5,9,Poor
4246,3,61,No,4,5,Poor
4247,1,57,No,9,2,Poor
4248,7,61,No,8,6,Average
4249,1,80,No,8,2,Average
4250,2,51,No,9,5,Poor
4251,4,58,No,4,9,Poor
4252,4,64,No,8,0,Poor
4253,5,89,No,9,7,Good
4254,2,98,No,9,6,Good
4255,4,44,Yes,6,8,Poor
4256,1,98,Yes,5,2,Good
4257,2,73,Yes,8,7,Average
4258,1,78,No,5,1,Average
4259,4,98,Yes,9,8,Good
4260,4,49,Yes,4,0,Poor
4261,7,86,Yes,9,9,Good
4262,9,96,Yes,8,6,Distinction
4263,9,46,No,5,9,Poor
4264,5,99,Yes,6,0,Good
4265,1,76,Yes,6,5,Average
4266,1,86,No,9,0,Average
4267,6,91,Yes,4,3,Good
4268,2,99,No,7,6,Good
4269,8,91,Yes,8,1,Distinction
4270,9,54,Yes,9,2,Average
4271,4,81,Yes,6,3,Average
4272,5,63,No,6,5,Poor
4273,8,65,Yes,4,8,Average
4274,3,65,Yes,6,3,Poor
4275,5,85,No,8,5,Good
4276,3,65,Yes,4,6,Poor
4277,3,97,Yes,5,3,Good
4278,3,49,Yes,4,5,Poor
4279,7,56,Yes,8,2,Poor
4280,7,92,Yes,8,4,Distinction
4281,7,53,No,5,9,Poor
4282,8,41,No,9,3,Poor
4283,5,87,No,4,6,Good
4284,5,52,Yes,8,5,Poor
4285,4,66,Yes,8,6,Average
4286,7,48,Yes,5,5,Poor
4287,4,46,Yes,7,1,Poor
4288,2,87,Yes,4,6,Average
4289,4,49,No,8,7,Poor
4290,8,95,No,6,6,Distinction
4291,9,93,No,5,3,Distinction
4292,3,48,Yes,7,3,Poor
4293,7,61,No,7,4,Average
4294,9,62,No,5,8,Average
4295,4,46,No,7,4,Poor
4296,3,87,No,8,1,Good
4297,5,48,Yes,7,4,Poor
4298,1,66,Yes,4,2,Poor
4299,3,63,No,6,9,Poor
4300,8,68,No,8,7,Average
4301,8,56,No,5,9,Poor
4302,4,59,No,6,9,Poor
4303,2,46,No,9,1,Poor
4304,8,82,No,8,3,Good
4305,8,79,No,6,4,Good
4306,4,46,No,7,3,Poor
4307,3,67,No,9,4,Poor
4308,2,58,Yes,5,9,Poor
4309,9,59,No,5,3,Average
4310,1,83,Yes,4,2,Average
4311,7,78,Yes,7,0,Average
4312,5,79,No,4,3,Average
4313,8,46,No,4,8,Poor
4314,4,45,Yes,7,0,Poor
4315,7,64,Yes,8,6,Average
4316,5,80,No,9,2,Average
4317,5,98,Yes,4,7,Good
4318,9,52,No,6,5,Average
4319,9,78,No,9,0,Good
4320,9,79,Yes,8,9,Good
4321,6,61,No,7,4,Poor
4322,6,88,Yes,5,7,Good
4323,5,56,No,8,2,Poor
4324,9,87,No,4,3,Good
4325,8,61,Yes,6,6,Average
4326,7,73,Yes,9,5,Average
4327,7,47,No,7,6,Poor
4328,6,88,No,5,8,Good
4329,5,84,Yes,9,8,Good
4330,4,57,No,6,1,Poor
4331,3,63,Yes,5,2,Poor
4332,3,99,Yes,7,3,Good
4333,6,93,Yes,9,5,Good
4334,4,99,No,8,4,Good
4335,6,81,Yes,4,5,Good
4336,3,41,No,7,7,Poor
4337,4,41,Yes,6,1,Poor
4338,9,66,No,8,5,Average
4339,5,53,No,9,8,Poor
4340,7,87,Yes,5,4,Good
4341,2,78,Yes,8,0,Average
4342,5,92,Yes,8,7,Good
4343,9,92,No,6,3,Distinction
4344,3,95,No,4,7,Good
4345,9,51,No,8,3,Poor
4346,6,71,Yes,8,7,Average
4347,4,67,Yes,4,8,Poor
4348,7,94,Yes,4,4,Good
4349,8,67,Yes,5,4,Average
4350,6,85,Yes,9,1,Good
4351,5,64,No,5,8,Poor
4352,6,43,Yes,4,3,Poor
4353,5,65,No,7,2,Poor
4354,8,75,Yes,4,1,Good
4355,1,89,Yes,5,2,Average
4356,7,42,Yes,6,3,Poor
4357,2,40,Yes,6,8,Poor
4358,9,56,Yes,9,5,Average
4359,1,46,No,8,9,Poor
4360,6,87,Yes,6,4,Good
4361,9,44,No,5,8,Poor
4362,1,58,No,6,7,Poor
4363,4,78,No,7,5,Average
4364,4,85,No,4,2,Average
4365,9,73,Yes,4,6,Good
4366,5,74,Yes,5,9,Average
4367,5,88,Yes,8,5,Good
4368,6,55,Yes,4,7,Poor
4369,1,79,Yes,6,5,Average
4370,1,89,No,7,9,Average
4371,9,86,Yes,8,3,Distinction
4372,3,78,Yes,8,9,Average
4373,4,66,No,8,6,Poor
4374,1,80,Yes,4,6,Average
4375,9,77,Yes,9,7,Good
4376,8,89,No,8,1,Distinction
4377,2,89,Yes,5,5,Average
4378,8,64,No,6,2,Average
4379,7,65,No,9,7,Average
4380,6,95,Yes,7,3,Good
4381,1,53,No,6,3,Poor
4382,7,53,Yes,5,1,Poor
4383,7,53,Yes,5,5,Poor
4384,9,64,Yes,9,5,Average
4385,1,75,No,6,0,Average
4386,2,43,No,4,7,Poor
4387,9,86,No,5,2,Good
4388,9,54,No,8,0,Poor
4389,6,71,No,7,9,Average
4390,6,57,No,7,0,Poor
4391,4,53,No,5,0,Poor
4392,4,97,No,8,4,Good
4393,5,40,No,6,4,Poor
4394,3,81,No,7,0,Average
4395,1,59,No,8,4,Poor
4396,1,49,Yes,8,6,Poor
4397,7,49,No,4,4,Poor
4398,1,98,Yes,5,8,Good
4399,1,63,Yes,8,3,Poor
4400,3,73,Yes,6,8,Average
4401,4,67,Yes,7,7,Poor
4402,4,66,No,4,0,Poor
4403,2,79,Yes,6,3,Average
4404,1,40,Yes,7,6,Poor
4405,3,72,Yes,5,0,Poor
4406,4,43,No,6,7,Poor
4407,3,46,Yes,7,1,Poor
4408,8,48,Yes,4,7,Poor
4409,1,55,No,7,3,Poor
4410,2,44,No,8,7,Poor
4411,7,73,No,4,0,Average
4412,4,99,No,6,4,Good
4413,8,62,No,9,8,Average
4414,3,82,No,5,6,Average
4415,6,89,No,4,2,Good
4416,9,64,No,4,3,Average
4417,1,96,No,4,9,Average
4418,1,90,Yes,7,6,Average
4419,8,52,No,8,5,Poor
4420,3,63,Yes,9,3,Poor
4421,5,50,Yes,5,2,Poor
4422,1,91,No,5,1,Average
4423,5,90,No,8,9,Good
4424,6,56,No,7,8,Poor
4425,8,76,No,7,2,Average
4426,3,52,Yes,8,6,Poor
4427,3,66,Yes,8,0,Average
4428,9,59,No,6,7,Average
4429,4,72,Yes,7,0,Average
4430,4,81,No,4,1,Average
4431,7,71,Yes,5,0,Average
4432,2,47,Yes,7,3,Poor
4433,8,95,No,8,1,Distinction
4434,6,68,No,4,0,Average
4435,3,79,Yes,6,0,Average
4436,9,58,No,9,1,Average
4437,5,45,Yes,6,5,Poor
4438,8,83,No,4,1,Good
4439,7,99,No,4,1,Distinction
4440,8,78,No,8,7,Good
4441,7,87,No,9,4,Good
4442,3,80,No,8,7,Average
4443,2,60,No,5,7,Poor
4444,7,96,No,9,1,Distinction
4445,3,61,Yes,9,6,Poor
4446,3,81,No,5,8,Average
4447,2,49,Yes,6,7,Poor
4448,4,49,No,4,8,Poor
4449,8,91,Yes,6,7,Distinction
4450,1,68,No,8,3,Poor
4451,1,55,No,7,9,Poor
4452,5,40,Yes,8,6,Poor
4453,5,56,No,7,8,Poor
4454,1,69,No,4,8,Poor
4455,6,65,No,4,3,Average
4456,1,92,No,9,6,Average
4457,5,85,No,4,5,Good
4458,9,58,Yes,5,2,Average
4459,5,92,No,5,9,Good
4460,6,60,Yes,7,5,Poor
4461,8,56,Yes,6,7,Average
